species;cultivar_variety;family;plant_functional_type;population_year;refkey;gm_original;gm_original_SD;gm_original_SE;number_of_measurements;unit_original;gm_1bar;gm;method;variant;method_reference;air_pressure;PPFD;blue_light;temperature;temperature_type;AnCi_min;AnCi_max;AnCi_n;Ca_gas_exchange;Ca_gm;Ci_calc;rH;VPD;O2;flow_rate;cuvette_size;device_gas_exchange;fluorometer_spectroscope;hour;leaves_used;growth_location;growth_longitude;growth_latitude;growth_elevation;growth_environment;hydroponic;potted;pot_size;growth_irradiance;growth_temperature_day;growth_temperature_night;growth_rH;growth_Ca;growth_daylength;plant_age;An;gs_CO2;Ci;Cc;Ci-Cc;Rd;Rl;photorespiration;Gammastar;Cistar;Vcmax_Ci;Vcmax_Ci_25;Vcmax_Cc;Vcmax_Cc_25;Rubisco_constants_Ci_reference;Rubisco_constants_Cc_reference;Jmax_Ci;Jmax_Cc;TPU;Vpmax;J_fluorescence;kCA_activity;CA_activity;Delta_18O;Delta_13C;delta_13C;bulk_elastic_modulus;K_leaf;K_xylem;K_outside_xylem;N_g_m2;N_%DW;K_g_m2;K_%DW;P_g_m2;P_%DW;N%_Rubisco;N%_bioenergetics;N%_light_harvesting;N%_photosynthetic_apparatus;N%_cell_wall;Soluble_Protein;Rubisco;Rubisco_activity;Rubisco_activation_state;Chl_a;Chl_b;Chl_total;Chl_a/b;leaf_starch_%DW;leaf_starch_g_m2;LMA;leaf_width;T_leaf;D_leaf;T_mesophyll;T_palisade_mesophyll;T_spongy_mesophyll;fias_mesophyll;interveinal_distance;T_epidermis_adaxial;T_epidermis_abaxial;stomatal_index;stomatal_density;stomatal_density_adaxial;stomatal_density_abaxial;stomatal_area;stomatal_area_adaxial;stomatal_area_abaxial;stomatal_length;stomatal_length_adaxial;stomatal_length_abaxial;stomatal_width;T_cw;T_cyt;T_chloroplast;chloroplast_length;chloroplast_width;chloroplast_surface_area;Sm;Sc;Sb;ls_rel;lm_rel;lb_rel;Ls;Lm;location_in_reference;outlier;included_in_Knauer_et_al_2022;mesophyll_thickness;stomatal_conductance;substomatal_conc;compensation_point;ias_conductance;mesophyll_conductance*;d_mesophyll_conductance*;d_stomatal_conductance;d_ias_conductance;gamma;dgamma_low;dgamma_high;tau;dtau_low;dtau_high
Oryza nivara;;Poaceae;C3 annual herbaceous;;Giuliani_2013;0,162;;0,042;;mol m-2 s-1 bar-1;0,149;0,108;F;variable J;Harley_1992;92,1;1500,0;10,0;30,0;leaf;20,0;1498,0;;380,0;380,0;;70,0;1,25;20,0;;2,0;LI-6400XT;LI-6400-40;09:00-16:00;mid-distal portion of each leaf blade;;;;;controlled-environment growth chamber;0;1;3,0;1100,0;28,0;25,0;70,0;;12,0;30,0;14,78;0,231;292,9;132,0;160,9;;;;;;;;;;;;;;;;;;;;;-27,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;75,2;;;;;0,243;;;;;;189,9;219,1;;;;;16,27;18,07;;0,16;;;;;;11,27;10,73;;;;;;;Table S3;0;1;31,049722270413234;0,231;292,9;39,8982;6,71759764154366;0,05841855670592067;0,005841855670592068;0,023100000000000002;0,671759764154366;0,06892185892595876;0,00945906732446937;0,008616661790403823;0,13261614883349557;0,009934390489547931;0,010334237398532342
Oryza officinalis;;Poaceae;C3 perennial herbaceous;;Giuliani_2013;0,336;;0,042;;mol m-2 s-1 bar-1;0,309;0,224;F;variable J;Harley_1992;92,1;1500,0;10,0;30,0;leaf;20,0;1498,0;;380,0;380,0;;70,0;1,25;20,0;;2,0;LI-6400XT;LI-6400-40;09:00-16:00;mid-distal portion of each leaf blade;;;;;controlled-environment growth chamber;0;1;3,0;1100,0;28,0;25,0;70,0;;12,0;30,0;21,62;0,3;278,9;173,2;105,8;;;;;;;;;;;;;;;;;;;;;-26,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;79,5;;;;;0,176;;;;;;349,4;414,1;;;;;11,7;12,33;;0,14;;;;;;10,73;9,73;;;;;;;Table S3;0;1;32,82517181513101;0,3;278,9;39,8982;4,602259404475433;0,09045956976056249;0,009045956976056249;0,03;0,4602259404475433;0,1324062458039022;0,020069209022106696;0,02097785665602611;0,19956732996017854;0,013538042083513585;0,013764565475982538
Oryza punctata;;Poaceae;C3 annual herbaceous;;Giuliani_2013;0,458;;0,042;;mol m-2 s-1 bar-1;0,422;0,305;F;variable J;Harley_1992;92,1;1500,0;10,0;30,0;leaf;20,0;1498,0;;380,0;380,0;;70,0;1,25;20,0;;2,0;LI-6400XT;LI-6400-40;09:00-16:00;mid-distal portion of each leaf blade;;;;;controlled-environment growth chamber;0;1;3,0;1100,0;28,0;25,0;70,0;;12,0;30,0;21,5;0,232;253,3;142,0;111,3;;;;;;;;;;;;;;;;;;;;;-24,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;74,1;;;;;0,236;;;;;;308,0;383,6;;;;;12,33;10,97;;0,15;;;;;;10,85;10,35;;;;;;;Table S3;0;1;30,595537503159843;0,232;253,3;39,8982;6,62093538728132;0,100748915894805;0,010074891589480502;0,023200000000000002;0,662093538728132;0,07102894414322383;0,009928410149742897;0,011050112425745634;0,17584682222413267;0,012010695691324236;0,012531551281602715
Oryza rhizomatis;Accession IRGC 105950;Poaceae;C3 perennial herbaceous;;Giuliani_2013;0,253;;0,042;;mol m-2 s-1 bar-1;0,233;0,168;F;variable J;Harley_1992;92,1;1500,0;10,0;30,0;leaf;20,0;1498,0;;380,0;380,0;;70,0;1,25;20,0;;2,0;LI-6400XT;LI-6400-40;09:00-16:00;mid-distal portion of each leaf blade;;;;;controlled-environment growth chamber;0;1;3,0;1100,0;28,0;25,0;70,0;;12,0;30,0;22,8;0,231;255,9;157,7;98,3;;;;;;;;;;;;;;;;;;;;;-24,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;116,2;;;;;0,23;;;;;;302,9;368,3;;;;;10,07;9,93;;0,185;;;;;;19,2;18,8;;;;;;;Table S3;0;1;47,97842723167576;0,231;255,9;39,8982;4,1147860864317645;0,10555467593325611;0,010555467593325612;0,023100000000000002;0,4114786086431765;0,11434359236493512;0,016255700482069188;0,01572182754513425;0,23002356284550485;0,0163864094914829;0,016513365662948476
Oryza rufipogon;Accession PI 590421;Poaceae;C3 perennial herbaceous;;Giuliani_2013;0,483;;0,042;;mol m-2 s-1 bar-1;0,445;0,322;F;variable J;Harley_1992;92,1;1500,0;10,0;30,0;leaf;20,0;1498,0;;380,0;380,0;;70,0;1,25;20,0;;2,0;LI-6400XT;LI-6400-40;09:00-16:00;mid-distal portion of each leaf blade;;;;;controlled-environment growth chamber;0;1;3,0;1100,0;28,0;25,0;70,0;;12,0;30,0;25,56;0,283;256,5;204,1;52,3;;;;;;;;;;;;;;;;;;;;;-25,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;64,6;;;;;0,231;;;;;;348,9;450,0;;;;;11,13;9,23;;0,125;;;;;;11,57;11,13;;;;;;;Table S3;0;1;26,673032695062428;0,283;256,5;39,8982;7,433699763711044;0,11800455951889596;0,011800455951889596;0,0283;0,7433699763711044;0,07639635560255519;0,010578597030756004;0,010566724927428925;0,1798331740995489;0,013058468478363866;0,012780622765726862
Oryza rufipogon;Accession PI 590421;Poaceae;C3 perennial herbaceous;;Giuliani_2013;0,457;;;;mol m-2 s-1 bar-1;0,421;0,304;I;single point;Evans_1986;92,1;1500,0;10,0;30,0;leaf;20,0;1498,0;;380,0;380,0;;70,0;1,25;20,0;;;LI-6400XT;TGA200A;09:00-16:00;mid-distal portion of each leaf blade;;;;;controlled-environment growth chamber;0;1;3,0;1100,0;28,0;25,0;70,0;;12,0;30,0;25,56;0,283;256,5;204,1;52,3;;;;;;;;;;;;;;;;;;;;;-25,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;64,6;;;;;0,231;;;;;;348,9;450,0;;;;;11,13;9,23;;0,125;;;;;;11,57;11,13;;;;;;;Text page 1648;0;1;26,673032695062428;0,283;256,5;39,8982;7,433699763711044;0,11800455951889596;0,011800455951889596;0,0283;0,7433699763711044;0,07664162595901902;0,010921258742189147;0,010443092400725704;0,1793373294556701;0,012748511095935888;0,013884279269033878
Oryza sativa;Accession IR64;Poaceae;C3 annual herbaceous;;Giuliani_2013;0,368;;0,042;;mol m-2 s-1 bar-1;0,339;0,245;F;variable J;Harley_1992;92,1;1500,0;10,0;30,0;leaf;20,0;1498,0;;380,0;380,0;;70,0;1,25;20,0;;2,0;LI-6400XT;LI-6400-40;09:00-16:00;mid-distal portion of each leaf blade;;;;;controlled-environment growth chamber;0;1;3,0;1100,0;28,0;25,0;70,0;;12,0;30,0;25,56;0,357;275,1;198,7;76,4;;;;;;;;;;;;;;;;;;;;;-26,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;67,1;;;;;0,168;;;;;;342,3;382,9;;;;;12,73;11,93;;0,17;;;;;;12,51;10,41;;;;;;;Table S3;0;1;27,705270802456486;0,357;275,1;39,8982;5,20489911649623;0,10867263770940527;0,010867263770940529;0,0357;0,520489911649623;0,13873397951899852;0,019260720528278485;0,01866730005125114;0,20628470421807105;0,014217808296842854;0,014417210980769146
Oryza sativa;cv. IR64;Poaceae;C3 annual herbaceous;;Giuliani_2013;0,342;;;;mol m-2 s-1 bar-1;0,315;0,228;I;single point;Evans_1986;92,1;1500,0;10,0;30,0;leaf;20,0;1498,0;;380,0;380,0;;70,0;1,25;20,0;;;LI-6400XT;TGA200A;09:00-16:00;mid-distal portion of each leaf blade;;;;;controlled-environment growth chamber;0;1;3,0;1100,0;28,0;25,0;70,0;;12,0;30,0;25,56;0,357;275,1;198,7;76,4;;;;;;;;;;;;;;;;;;;;;-26,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;67,1;;;;;0,168;;;;;;342,3;382,9;;;;;12,73;11,93;;0,17;;;;;;12,51;10,41;;;;;;;Text page 1648;0;1;27,705270802456486;0,357;275,1;39,8982;5,20489911649623;0,10867263770940527;0,010867263770940529;0,0357;0,520489911649623;0,13892865370345875;0,02009576119891464;0,02084122959524548;0,2066801025795141;0,014616094861618134;0,015008898106259438
Oryza sativa;cv. Nipponbare;Poaceae;C3 annual herbaceous;;Ellsworth_2018;0,57;;0,017;;mol m-2 s-1 bar-1;0,525;0,525;I;;Evans_2013;92,1;864,0;;25,0;leaf;45,0;2000,0;;380,0;380,0;;68,0;1,0;2,0;300,0;6,0;LI-6400XT;TGA 100A;;midportions of uppermost fully expanded leaves;Pullman, WA, USA;;;;controlled-environment growth chamber;0;1;7,5;1000,0;26,0;22,0;70,0;;14,0;32,0;28,75;0,247;250,8;194,9;55,9;1,04;;;;;;;72,2;72,2;Makino_1988;;;156,7;;;;;;;;-27,1;;;;;;;;;;;;;;;;;;;;0,545;0,136;0,681;4,2;;;62,2;;109,6;;;;;0,175;;;;;;358,0;387,0;;;;;;;;0,17;;;;;;18,0;17,6;;;;;;;Table 2: 1000 growth PPFD, WT only (first column);0;1;45,25331862815546;0,247;250,8;39,8982;3,319350010615277;0,13631936759193142;0,013631936759193143;0,0247;0,33193500106152773;0,14909607892575208;0,020452590794938386;0,02284817769035649;0,2885895924253687;0,02068566953254397;0,021154346905650767
Oryza sativa;cv. Shanyou 63;Poaceae;C3 annual herbaceous;;Lu_2019b;0,129;;0,007;6,0;mol m-2 s-1;0,129;0,129;F;variable J;Harley_1992;;1200,0;10,0;25,0;leaf;50,0;1000,0;;400,0;400,0;;45,0;1,74;;500,0;;LI-6400XT;LI-6400-40;;nonsenescent fully expanded leaves;;;;;environmentally controlled growth chamber;1;0;;600,0;28,0;22,0;45,0;380,0;14,0;35,0;16,2;0,131;;;;;;;;;;;;;;;;;;;174,0;;;;;;;8,8;16,8;18,6;;;0,703;2,01;;;;;;;;;;;;;;;;;;35,0;19,3;184,2;0,2;;;;0,204;;;;;;;;;;;;;;;0,18;;;;;;15,3;13,06;;;;;;;Table 2: CK (Control);0;1;76,0553037527941;0,131;276,33587786259545;39,8982;2,302322173951935;0,06851699841771643;0,006851699841771643;0,0131;0,2302322173951935;0,11598617270409835;0,015976497961277675;0,017419319465210567;0,2485968795591968;0,017910986104890253;0,01670545979336746
Oryza sativa;cv. Shanyou 63;Poaceae;C3 annual herbaceous;;Xie_2020;0,15;0,01;;4,0;mol m-2 s-1;0,15;0,131;F;variable J;Harley_1992;;1500,0;;27,0;leaf;25,0;1200,0;11,0;400,0;400,0;;55,0;1,6;;500,0;;LI-6400XT;LI-6400-40;09:00-14:00;second fully expanded leaf;Nanjing, China;;;;greenhouse;1;1;6,5;;28,0;20,0;60,0;;14,0;53,0;21,4;0,288;305,0;165,0;140,0;;;;;;;;203,0;170,31;;;;183,0;;;;;;;;;;;;;1,525;4,201;1,029;2,835;;;65,8;8,2;4,1;;;;;;;;;0,132;;;;36,3;;81,8;;;;;0,236;;;;;;;;;;;;;;;0,126;;;;;;13,8;13,0;;;;;;;Table 2: N_2.86 and K1 treatment;0;1;33,77483087393354;0,288;305,0;39,8982;5,997693303148482;0,08072370689297469;0,008072370689297469;0,0288;0,5997693303148482;0,09653132511748899;0,013540114601627018;0,012811859076001533;0,16545271487164875;0,011446312483291143;0,012175149718817141
Oryza sativa;genotype Champa;Poaceae;C3 annual herbaceous;;Ye_2020;0,27;;0,02;;mol m-2 s-1;0,27;0,222;F;variable J;Harley_1992;;1500,0;;28,0;leaf;;;;400,0;400,0;;;;;500,0;;LI-6400XT;LI-6400-40;08:00-12:00;newly expanded flag leaves;;114,37;30,48;;outdoors;0;1;11,0;;;;;;;;25,7;0,208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,28;2,85;;;;;;;;;;;;;;;;0,473;;1,17;0,526;45,0;;200,0;0,23;;;;0,173;;;;;;;;;;;;;;;0,243;;;;;;10,5;9,2;;;;;;;Table 1;0;1;82,57904859152455;0,208;276,4423076923077;39,8982;1,7982151908935469;0,10864781308959975;0,010864781308959976;0,0208;0,1798215190893547;0,23475454175683177;0,033064649027479104;0,03239270814760939;0,358234657668419;0,02791660461531853;0,026003961106996765
Oryza sativa;genotype Huanghuazhan;Poaceae;C3 annual herbaceous;;Ye_2020;0,23;;0,02;;mol m-2 s-1;0,23;0,189;F;variable J;Harley_1992;;1500,0;;28,0;leaf;;;;400,0;400,0;;;;;500,0;;LI-6400XT;LI-6400-40;08:00-12:00;newly expanded flag leaves;;114,37;30,48;;outdoors;0;1;11,0;;;;;;;;29,3;0,289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,53;2,68;;;;;;;;;;;;;;;;0,459;;2,28;1,306;57,3;;350,0;0,17;;;;0,183;;;;;;;;;;;;;;;0,262;;;;;;19,2;18,8;;;;;;;Table 1;0;1;144,51333503516796;0,289;298,61591695501727;39,8982;1,0869475802923836;0,1132508447618001;0,011325084476180011;0,0289;0,10869475802923836;0,531805159105142;0,07729450956676537;0,08089321131362703;0,47578042389307806;0,035325888741237876;0,034311307421723725
Oryza sativa;genotype Huayou 675;Poaceae;C3 annual herbaceous;;Ye_2020;0,34;;0,01;;mol m-2 s-1;0,34;0,279;F;variable J;Harley_1992;;1500,0;;28,0;leaf;;;;400,0;400,0;;;;;500,0;;LI-6400XT;LI-6400-40;08:00-12:00;newly expanded flag leaves;;114,37;30,48;;outdoors;0;1;11,0;;;;;;;;29,8;0,303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,48;3,04;;;;;;;;;;;;;;;;0,439;;1,61;0,786;48,8;;170,0;0,29;;;;0,177;;;;;;;;;;;;;;;0,287;;;;;;8,6;7,8;;;;;;;Table 1;0;1;70,19219130279586;0,303;301,65016501650166;39,8982;2,164461671459761;0,11384823796116034;0,011384823796116035;0,0303;0,2164461671459761;0,2830897547834342;0,0412343963616392;0,0388273009661837;0,33219437198508445;0,02461253269316388;0,02387739785097709
Oryza sativa;genotype Kirmizi Celtik;Poaceae;C3 annual herbaceous;;Ye_2020;0,27;;0,04;;mol m-2 s-1;0,27;0,222;F;variable J;Harley_1992;;1500,0;;28,0;leaf;;;;400,0;400,0;;;;;500,0;;LI-6400XT;LI-6400-40;08:00-12:00;newly expanded flag leaves;;114,37;30,48;;outdoors;0;1;11,0;;;;;;;;18,1;0,123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,42;2,84;;;;;;;;;;;;;;;;0,518;;1,33;0,662;49,8;;200,0;0,25;;;;0,151;;;;;;;;;;;;;;;0,231;;;;;;9,7;9,1;;;;;;;Table 1;0;1;82,57904859152455;0,123;252,84552845528452;39,8982;1,569540426733674;0,08499754437539567;0,008499754437539567;0,0123;0,15695404267336743;0,15830695005268758;0,021135318153595872;0,020253700328573293;0,33733575673824256;0,024132125302021024;0,022453655229124514
Oryza sativa;genotype Nucleoryza;Poaceae;C3 annual herbaceous;;Ye_2020;0,31;;0,05;;mol m-2 s-1;0,31;0,254;F;variable J;Harley_1992;;1500,0;;28,0;leaf;;;;400,0;400,0;;;;;500,0;;LI-6400XT;LI-6400-40;08:00-12:00;newly expanded flag leaves;;114,37;30,48;;outdoors;0;1;11,0;;;;;;;;28,1;0,288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,53;3,12;;;;;;;;;;;;;;;;0,407;;1,55;0,763;49,2;;190,0;0,25;;;;0,248;;;;;;;;;;;;;;;0,198;;;;;;10,0;9,8;;;;;;;Table 1;0;1;78,45009616194832;0,288;302,43055555555554;39,8982;2,713461316346819;0,10703442606354721;0,010703442606354722;0,0288;0,2713461316346819;0,2142206822774802;0,0299720333370197;0,03174816983762402;0,28454805061804644;0,019827077463708653;0,02021023483106915
Oryza sativa;genotype Sab Ini;Poaceae;C3 annual herbaceous;;Ye_2020;0,21;;0,04;;mol m-2 s-1;0,21;0,172;F;variable J;Harley_1992;;1500,0;;28,0;leaf;;;;400,0;400,0;;;;;500,0;;LI-6400XT;LI-6400-40;08:00-12:00;newly expanded flag leaves;;114,37;30,48;;outdoors;0;1;11,0;;;;;;;;28,0;0,217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,83;3,46;;;;;;;;;;;;;;;;0,683;;1,56;0,827;53,0;;190,0;0,28;;;;0,182;;;;;;;;;;;;;;;0,285;;;;;;9,4;8,6;;;;;;;Table 1;0;1;78,45009616194832;0,217;270,9677419354839;39,8982;1,991330482157746;0,12117564160757188;0,01211756416075719;0,0217;0,1991330482157746;0,21935119989320753;0,03052684842334666;0,028379033769327627;0,3581833550058743;0,02554819167474176;0,024916697140014155
Oryza sativa;genotype Teqing;Poaceae;C3 annual herbaceous;;Ye_2020;0,28;;0,05;;mol m-2 s-1;0,28;0,23;F;variable J;Harley_1992;;1500,0;;28,0;leaf;;;;400,0;400,0;;;;;500,0;;LI-6400XT;LI-6400-40;08:00-12:00;newly expanded flag leaves;;114,37;30,48;;outdoors;0;1;11,0;;;;;;;;30,8;0,303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,41;3,0;;;;;;;;;;;;;;;;0,498;;1,62;0,76;46,9;;290,0;0,16;;;;0,188;;;;;;;;;;;;;;;0,205;;;;;;14,6;14,1;;;;;;;Table 1;0;1;119,7396204577106;0,303;298,34983498349834;39,8982;1,3476757260832644;0,11917123295415222;0,011917123295415222;0,0303;0,13476757260832645;0,45388413389867127;0,06690995290738783;0,06778491942984272;0,43643177730621596;0,0335716815398564;0,032157442385658874
Oryza sativa;genotype Yongyou 12;Poaceae;C3 annual herbaceous;;Ye_2020;0,18;;0,04;;mol m-2 s-1;0,18;0,148;F;variable J;Harley_1992;;1500,0;;28,0;leaf;;;;400,0;400,0;;;;;500,0;;LI-6400XT;LI-6400-40;08:00-12:00;newly expanded flag leaves;;114,37;30,48;;outdoors;0;1;11,0;;;;;;;;22,3;0,235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,46;2,03;;;;;;;;;;;;;;;;0,445;;1,77;1,269;71,7;;330,0;0,21;;;;0,203;;;;;;;;;;;;;;;0,33;;;;;;19,3;18,7;;;;;;;Table 1;0;1;136,25543017601552;0,235;305,1063829787234;39,8982;1,2788147968169208;0,08408488663333984;0,008408488663333984;0,0235;0,12788147968169208;0,37134411662507466;0,052798034317565745;0,053302841429970216;0,37156056089325523;0,02724894491587687;0,02791994687815008
Oryza sativa;ssp. Indica, vs. 9311;Poaceae;C3 annual herbaceous;;Gong_2015;0,19;0,03;;3,0;mol m-2 s-1;0,19;0,109;F;variable J;Harley_1992;;1200,0;;35,0;air;0,0;1000,0;8,0;380,0;380,0;;80,0;1,12;;;;LI-6400;;09:00-11:00;expanded flag leaves;;114,52;30,53;;field grown;0;0;;;;;;;;97,0;13,3;0,15;267,0;196,0;71,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,32;;;;50,3;;90,8;;80,0;;;0,153;;;;39,86;;;74,4;;;;;;;;0,169;;;;;;18,8;17,4;;;;;;;Table 1: WT;0;1;40,0;0,15;267,0;39,8982;3,283196480188269;0,05856404484684842;0,0058564044846848426;0,015;0,3283196480188269;0,09130973933153998;0,01193742322455875;0,012933553039075271;0,18995900566826196;0,01314123486697183;0,013442267237476546
Oryza sativa;ssp. japonica, cv. Amaroo;Poaceae;C3 annual herbaceous;;Scafaro_2011;0,82;;;;mol m-2 s-1 bar-1;0,82;0,82;I;;Tazoe_2011;;1500,0;;25,0;leaf;;;;380,0;380,0;;;;21,0;;;LI-6400;TGA100A;;healthy, fully expanded leaves;;;;;glasshouse;0;1;10,0;;28,0;22,0;;;;52,0;31,33;;290,2;;;;;;;;;;;;;;;;;;;;;;20,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75,5;;63,4;;;0,115;;;;;;;;;;;;;;;0,148;;;;;6,5;15,0;13,8;;;;;;;Text on page 2002 (also shown in Figure 4a);0;1;31,7;0,3488864142538975;290,2;39,8982;3,1138953441920862;0,12516889610861767;0,012516889610861767;0,03488864142538975;0,31138953441920864;0,22389201669007167;0,031184952887971656;0,03324649608460353;0,2883817090591449;0,020056319172817916;0,01941654797557557
Oryza sativa;var. BTK-a (inbred line from Takanari and Koshihikari);Poaceae;C3 annual herbaceous;;Adachi_2013;0,338;0,012;;4,0;mol m-2 s-1;0,338;0,244;F;variable J;Harley_1992;;2000,0;;30,0;leaf;;;;370,0;370,0;;66,0;1,45;;;;LI-6400;LI-6400-40;;flag leaves;;;;;outdoors;0;1;12,0;;;;;;;;38,79;0,795;;;;;0,63;;42,0;;;;;;;;;;;;;;;;;;;;;;2,12;;;;;;;;;;;;3,72;;;;;;;;;;;;;111,0;;;0,204;;;;;;;;;;;;;;;0,155;;;;;;30,2;28,4;;;;;;;Figure 5;0;1;55,5;0,795;321,20754716981133;39,8982;3,1550236446253637;0,13789090334273382;0,013789090334273384;0,07950000000000002;0,3155023644625364;0,5102291413934062;0,06798227545107616;0,06723300627693107;0,30162496797339045;0,020413068595233008;0,021800007213986727
Oryza sativa;var. BTK-b (inbred line from Takanari and Koshihikari);Poaceae;C3 annual herbaceous;;Adachi_2013;0,333;0,022;;4,0;mol m-2 s-1;0,333;0,241;F;variable J;Harley_1992;;2000,0;;30,0;leaf;;;;370,0;370,0;;66,0;1,45;;;;LI-6400;LI-6400-40;;flag leaves;;;;;outdoors;0;1;12,0;;;;;;;;37,4;0,668;;;;;0,69;;45,1;;;;;;;;;;;;;;;;;;;;;;1,99;;;;;;;;;;;;3,48;;;;;;;;;;;;;123,0;;;0,22;;;;;;;;;;;;;;;0,155;;;;;;29,4;27,6;;;;;;;Figure 5;0;1;61,5;0,668;314,0119760479042;39,8982;3,070527554668874;0,13643969500264722;0,013643969500264723;0,06680000000000001;0,30705275546688743;0,4437482034510351;0,06513800772747813;0,06677602997258908;0,3052517281058201;0,023240503173161675;0,021750109893542757
Oryza sativa;var. Kinuhikari;Poaceae;C3 annual herbaceous;;Hanba_2004b;0,193;;;;mol m-2 s-1;0,193;0,193;I;sugar;Scartazza_1998;;740,0;;25,0;leaf;;;;350,0;350,0;;74,0;0,83;;;;;;;;;;;;controlled environment growth chamber;0;1;;150,0;25,0;25,0;60,0;;14,0;80,0;17,3;0,33;290,0;199,0;91,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43,0;;;0,26;;;;;;;511,0;;;;;;19,4;;0,13;;;;;;19,0;14,0;;;;;;;Figure 2: wild type;0;1;21,5;0,33;290,0;39,8982;10,380070951195624;0,06917183322950894;0,006917183322950895;0,033;1,0380070951195624;0,06368466001288318;0,009680434603328687;0,008795995242007235;0,11605635083547976;0,007934223095012113;0,007810002174054961
Oryza sativa;var. Takanari;Poaceae;C3 annual herbaceous;;Adachi_2013;0,256;0,032;;4,0;mol m-2 s-1;0,256;0,185;F;variable J;Harley_1992;;2000,0;;30,0;leaf;;;;370,0;370,0;;66,0;1,45;;;;LI-6400;LI-6400-40;;flag leaves;;;;;outdoors;0;1;12,0;;;;;;;;32,85;0,77;;;;;0,63;;42,9;;;;;;;;;;;;;;;;;;;;;;2,07;;;;;;;;;;;;3,56;;;;;;;;;;;;;109,0;;;0,226;;;;;;;;;;;;;;;0,156;;;;;;21,2;19,0;;;;;;;Figure 5;0;1;54,5;0,77;327,3376623376623;39,8982;3,5594047107875464;0,11428493406173396;0,011428493406173397;0,07700000000000001;0,35594047107875465;0,4370707054697507;0,06024041248301282;0,0573410896822068;0,2575253363160395;0,01904675739433595;0,018903176853579118
Paphiopedilum armeniacum;;Orchidaceae;C3 perennial herbaceous;;Yang_2018a;0,02;;;;mol m-2 s-1;0,02;0,02;F;variable J;Harley_1992;;400,0;;25,0;leaf;0,0;2000,0;;380,0;380,0;;60,0;1,5;;;2,0;;LI-6400-40;;fully expanded and healthy leaves (2 years old);;;;;greenhouse;0;0;;800,0;22,5;12,5;75,0;;;;2,95;0,05;269,9;91,5;178,4;0,86;;;;;27,8;27,8;;;;;;;;;34,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;124,3;;910,1;;526,3;;;0,19;;280,6;72,2;;;;30,6;;;1645,0;;;;;0,92;;;;;;4,21;2,19;;;;;;;Appendix S3;1;0;263,15;0,05;269,9;39,8982;0,6197487515987389;0,01282598657923547;0,001282598657923547;0,005000000000000001;0,06197487515987389;0,16169496779073358;0,02231657293156708;0,022948568119003254;0,20523142334035527;0,014014347952077566;0,015175811911914555
Paphiopedilum dianthum;;Orchidaceae;C3 perennial herbaceous;;Yang_2018a;0,01;;;;mol m-2 s-1;0,01;0,01;F;variable J;Harley_1992;;400,0;;25,0;leaf;0,0;2000,0;;380,0;380,0;;60,0;1,5;;;2,0;;LI-6400-40;;fully expanded and healthy leaves (2 years old);;;;;greenhouse;0;0;;800,0;22,5;12,5;75,0;;;;1,94;0,03;243,5;62,7;180,8;0,98;;;;;47,0;47,0;;;;;;;;;38,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;151,8;;1205,0;;664,6;;;0,23;;429,5;69,4;;;;47,4;;;1202,0;;;;;0,97;;;;;;3,34;1,92;;;;;;;Appendix S3;1;0;332,3;0,03;243,5;39,8982;0,5941046187835638;0,009528402990543305;0,0009528402990543306;0,003;0,059410461878356385;0,10233463147046651;0,0132946265495099;0,012402325298020211;0,18067291385574868;0,013920982917704633;0,013852534910472752
